# Dataset Report: Tether (USDT)
# Coin Name: Tether
# Symbol: USDT
# Approx Row Count: 4038
# Date Range: 2015-01-09 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_USDT, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_USDT,Volume_USD
2023-09-07,0.9997,1.006,0.975,1.0,18952.45,18958.61
2023-09-08,1.0,1.021,0.99,0.9998,18556.34,18553.53
2023-09-09,0.9998,0.9999,0.9997,0.9998,101596923.57,101580334.46
2023-09-10,0.9999,1.007,0.9902,0.9997,8434.22,8431.39
2023-09-11,0.9997,1.029,0.99,0.9997,24481.75,24474.91
2023-09-12,0.9997,1.027,0.9724,1.0,36111.44,36111.47
2023-09-13,1.0,1.0,0.9998,1.0,311523719.91,311516862.19
2023-09-14,1.0,1.012,0.9854,1.0,24488.8,24497.52
2023-09-15,1.0,1.0,1.0,1.0,253127842.15,253151090.46
2023-09-16,1.0,1.008,0.9962,1.0,7062.9,7065.15
2023-09-17,1.0,1.004,0.9957,1.0,5698.34,5699.63
2023-09-18,1.0,1.025,0.9863,1.0,29536.95,29542.68
2023-09-19,1.0,1.01,0.9804,1.0,24703.82,24712.81
2023-09-20,1.0,1.01,0.9886,1.0,21439.58,21441.67
2023-09-21,1.0,1.022,0.9927,1.0,20948.1,20947.92
2023-09-22,1.0,1.006,0.9962,1.0,15354.82,15356.61
2023-09-23,1.0,1.002,0.998,1.0,5251.29,5253.1
2023-09-24,1.0,1.018,0.9961,1.0,9848.35,9853.24
2023-09-25,1.0,1.005,0.9883,0.9998,19804.27,19799.75
2023-09-26,0.9998,1.0,0.9996,0.9997,215041045.58,214999203.61
2023-09-27,0.9997,1.017,0.9895,0.9995,24188.11,24176.54
2023-09-28,0.9995,1.011,0.9743,1.0,30832.51,30838.19
2023-09-29,1.0,1.012,0.9913,1.0,21721.72,21722.62
2023-09-30,1.0,1.005,0.9972,1.0,7260.78,7261.17
2023-10-01,1.0,1.002,0.9631,1.0,16861.15,16862.1
2023-10-02,1.0,1.04,0.9933,1.0,42701.42,42718.35
2023-10-03,1.0,1.009,0.9907,1.0,22621.25,22623.08
2023-10-04,1.0,1.0,0.9998,1.0,255053425.3,255050464.5
2023-10-05,1.0,1.026,0.9983,1.0,25127.82,25131.17
2023-10-06,1.0,1.012,0.9732,1.001,25278.57,25292.42
2023-10-07,1.001,1.003,0.9967,1.001,7351.08,7355.61
2023-10-08,1.001,1.007,0.9927,1.001,8547.03,8551.93
2023-10-09,1.001,1.015,0.9889,1.0,21887.87,21895.49
2023-10-10,1.0,1.0,0.9982,1.0,295216144.53,295268980.38
2023-10-11,1.0,1.022,0.9872,0.9998,30496.51,30490.62
2023-10-12,0.9999,1.0,0.9997,0.9999,281842132.02,281816321.76
2023-10-13,0.9998,1.009,0.993,1.0,18507.04,18506.92
2023-10-14,0.9999,1.0,0.9998,1.0,81954188.89,81957959.06
2023-10-15,1.0,1.005,0.9874,1.001,10978.68,10987.9
2023-10-16,1.001,1.053,0.9519,1.001,66720.48,66758.5
2023-10-17,1.001,1.008,0.9894,1.0,26038.83,26050.8
2023-10-18,1.0,1.024,0.9942,1.0,23999.55,24005.8
2023-10-19,1.0,1.007,0.9798,1.001,25550.36,25567.52
2023-10-20,1.001,1.019,0.9639,1.001,42016.08,42038.7
2023-10-21,1.001,1.015,0.9856,1.0,15637.83,15645.12
2023-10-22,1.0,1.008,0.9894,1.0,13845.91,13850.01
2023-10-23,1.0,1.05,0.9041,1.0,73249.41,73282.26
2023-10-24,1.0,1.037,0.9686,1.0,75112.67,75111.63
2023-10-25,1.0,1.019,0.9769,1.0,43002.87,43013.35
2023-10-26,1.0,1.02,0.9881,1.0,36463.09,36468.92
2023-10-27,1.0,1.01,0.9856,1.0,30792.41,30806.06
2023-10-28,1.0,1.012,0.994,1.0,10888.97,10891.94
2023-10-29,1.0,1.007,0.9833,1.0,13639.48,13643.58
2023-10-30,1.0,1.011,0.9888,1.001,23948.89,23960.93
2023-10-31,1.001,1.002,0.9832,1.001,21982.74,21993.97
2023-11-01,1.001,1.006,0.9626,1.001,34274.26,34291.84
2023-11-02,1.001,1.03,0.9823,1.0,31205.25,31210.31
2023-11-03,1.0,1.007,0.9828,1.0,27811.97,27825.28
2023-11-04,1.0,1.006,0.987,1.001,10840.41,10847.62
2023-11-05,1.001,1.011,0.985,1.001,15210.52,15222.21
2023-11-06,1.001,1.001,1.0,1.0,310672378.97,310843607.66
2023-11-07,1.0,1.015,0.9756,1.001,28810.78,28828.46
2023-11-08,1.001,1.014,0.9859,1.0,26404.64,26414.99
2023-11-09,1.0,1.035,0.9688,1.0,62530.57,62534.91
2023-11-10,1.0,1.006,0.9743,1.001,32545.3,32562.64
2023-11-11,1.0,1.001,1.0,1.0,281098027.09,281199414.0
2023-11-12,1.0,1.001,1.0,1.0,374225101.34,374338698.4
2023-11-13,1.0,1.001,1.0,1.0,506770335.82,506980164.73
2023-11-14,1.0,1.034,0.9786,1.0,33896.65,33899.5
2023-11-15,1.0,1.001,1.0,1.001,745637586.76,745894624.85
2023-11-16,1.001,1.049,0.982,1.0,38917.77,38916.5
2023-11-17,1.0,1.005,0.9798,1.0,28253.69,28264.82
2023-11-18,1.0,1.001,1.0,1.001,201577942.72,201668710.98
2023-11-19,1.001,1.005,0.9746,1.001,11668.93,11677.7
2023-11-20,1.001,1.001,0.9968,1.001,589485313.07,589814468.65
2023-11-21,1.001,1.054,1.0,1.0,42793.3,42808.47
2023-11-22,1.0,1.012,0.9532,1.0,36262.61,36277.65
2023-11-23,1.0,1.009,0.9892,1.0,16793.76,16795.89
2023-11-24,1.0,1.019,0.988,1.001,34951.5,34972.24
2023-11-25,1.001,1.001,1.0,1.001,342280942.96,342459177.02
2023-11-26,1.001,1.001,1.0,1.0,432863389.53,433042298.05
2023-11-27,1.0,1.009,0.9861,1.0,24674.21,24676.26
2023-11-28,1.0,1.016,0.9752,1.0,33506.06,33522.76
2023-11-29,1.0,1.016,0.993,1.0,27433.75,27439.2
2023-11-30,1.0,1.011,0.9942,1.0,16874.61,16877.54
2023-12-01,1.0,1.008,0.9727,1.0,32942.59,32956.54
2023-12-02,1.0,1.007,0.9799,1.0,17299.38,17307.59
2023-12-03,1.0,1.006,0.9829,1.0,16087.63,16091.41
2023-12-04,1.0,1.01,0.9522,0.9999,48574.89,48569.75
2023-12-05,0.9999,1.013,0.9387,1.0,52083.86,52103.65
2023-12-06,1.0,1.012,0.9914,1.0,39080.76,39088.48
2023-12-07,1.0,1.018,0.9904,1.0,30381.14,30388.89
2023-12-08,1.0,1.013,0.9756,1.0,29502.75,29511.61
2023-12-09,1.0,1.015,0.9973,1.0,15066.31,15069.16
2023-12-10,1.0,1.006,0.9953,1.0,11497.59,11498.21
2023-12-11,1.0,1.062,0.974,0.9996,58689.61,58665.24
2023-12-12,0.9996,1.014,0.9797,0.9996,31480.37,31467.08
2023-12-13,0.9996,1.014,0.9466,1.0,36203.68,36218.8
2023-12-14,1.0,1.009,0.963,1.0,34166.34,34172.23
2023-12-15,1.0,1.027,0.9934,1.0,25157.34,25157.34
2023-12-16,1.0,1.01,0.985,0.9992,13495.73,13485.13
2023-12-17,0.9992,1.024,0.9964,0.9994,18460.88,18449.23
2023-12-18,0.9994,1.002,0.9497,0.9999,32860.71,32855.81
2023-12-19,0.9999,1.028,0.9887,0.9998,30940.15,30934.43
2023-12-20,0.9998,1.015,0.9663,1.0,41481.09,41482.97
2023-12-21,1.0,1.009,0.9873,1.0,29872.95,29882.19
2023-12-22,1.0,1.001,1.0,1.001,566052678.33,566251022.37
2023-12-23,1.001,1.001,1.0,1.001,282001535.41,282197010.37
2023-12-24,1.001,1.023,0.9917,1.001,14281.15,14291.22
2023-12-25,1.001,1.005,0.9814,1.0,14747.02,14753.62
2023-12-26,1.0,1.026,0.979,1.0,30529.57,30534.48
2023-12-27,1.0,1.001,0.9998,1.001,593259383.7,593445511.43
2023-12-28,1.001,1.001,1.0,1.001,639693826.16,640000531.89
2023-12-29,1.001,1.025,0.9817,1.0,34268.41,34274.38
2023-12-30,1.0,1.011,0.9854,1.0,21511.57,21512.92
2023-12-31,1.0,1.014,0.9926,0.9999,21509.24,21507.11
2024-01-01,0.9999,1.001,0.9549,1.0,19499.59,19507.29
2024-01-02,1.0,1.022,0.9829,1.0,57443.36,57469.37
2024-01-03,1.0,1.062,0.9386,1.0,82056.19,82076.82
2024-01-04,1.0,1.015,0.9661,1.001,49538.94,49586.28
2024-01-05,1.001,1.005,0.9629,1.001,54169.3,54209.93
2024-01-06,1.001,1.006,0.9881,1.0,16352.13,16359.68
2024-01-07,1.0,1.013,0.9934,1.001,20056.41,20066.7
2024-01-08,1.001,1.007,0.9203,1.001,66057.64,66109.47
2024-01-09,1.001,1.039,0.9735,1.0,66281.93,66300.85
2024-01-10,1.0,1.023,0.9502,1.0,80226.64,80255.63
2024-01-11,1.0,1.059,0.9836,1.0,77548.89,77570.09
2024-01-12,1.0,1.087,0.9689,0.9998,87031.78,87015.34
2024-01-13,0.9998,1.009,0.9905,0.9998,23024.72,23020.24
2024-01-14,0.9998,1.032,0.9993,0.9993,21730.6,21715.71
2024-01-15,0.9993,1.019,0.9805,0.9994,24561.1,24546.66
2024-01-16,0.9994,1.01,0.9747,0.9998,36429.24,36421.74
2024-01-17,0.9998,0.9999,0.9987,0.9991,703506885.49,703082335.53
2024-01-18,0.9991,1.038,0.9826,0.9991,45180.42,45138.51
2024-01-19,0.9991,1.012,0.9661,0.9992,45191.13,45154.31
2024-01-20,0.9992,1.004,0.9937,0.9996,13096.14,13090.49
2024-01-21,0.9996,1.007,0.9979,0.9997,9176.94,9174.54
2024-01-22,0.9997,1.053,0.9957,0.9989,56109.4,56046.96
2024-01-23,0.9989,1.006,0.9652,0.9994,46007.49,45981.64
2024-01-24,0.9994,1.011,0.9836,0.9998,37009.85,37004.01
2024-01-25,0.9998,1.008,0.9891,0.9995,29183.88,29169.68
2024-01-26,0.9995,1.01,0.952,0.9999,42739.48,42733.8
2024-01-27,0.9999,1.002,0.9827,1.0,10632.46,10633.29
2024-01-28,1.0,1.019,0.9905,0.9999,16615.66,16614.55
2024-01-29,0.9999,1.0,0.9654,1.0,27783.74,27784.54
2024-01-30,1.0,1.021,0.9941,1.0,34500.06,34500.9
2024-01-31,1.0,1.027,0.9929,0.9994,39491.24,39466.97
2024-02-01,0.9994,1.004,0.9715,0.9998,29018.49,29011.35
2024-02-02,0.9998,1.006,0.9846,0.9996,26779.09,26768.16
2024-02-03,0.9996,1.008,0.9968,0.9997,7556.6,7554.48
2024-02-04,0.9997,1.012,0.9917,0.9996,9589.32,9585.96
2024-02-05,0.9996,0.9998,0.9986,0.9988,543630665.48,543116173.03
2024-02-06,0.999,1.006,0.9867,0.9998,22482.95,22479.56
2024-02-07,0.9998,1.001,0.9643,0.9998,30331.77,30324.72
2024-02-08,0.9998,1.007,0.9789,1.0,39654.68,39668.1
2024-02-09,1.0,1.023,0.9602,1.0,50590.41,50614.31
2024-02-10,1.0,1.009,0.9821,1.0,16452.46,16458.59
2024-02-11,1.0,1.006,0.9854,1.0,19858.95,19863.83
2024-02-12,1.0,1.008,0.9559,1.0,47112.86,47134.12
2024-02-13,1.0,1.014,0.9726,1.001,42027.05,42055.57
2024-02-14,1.001,1.006,0.9513,1.001,43948.58,43991.64
2024-02-15,1.001,1.019,0.9899,1.001,42990.13,43034.84
2024-02-16,1.001,1.009,0.99,1.001,32295.2,32319.21
2024-02-17,1.001,1.011,0.9807,1.0,17696.94,17705.16
2024-02-18,1.0,1.005,0.9819,1.0,14716.3,14717.35
2024-02-19,1.0,1.014,0.9984,1.0,18980.36,18982.44
2024-02-20,1.0,1.014,0.9714,1.0,39504.32,39510.44
2024-02-21,1.0,1.01,0.9766,1.0,32665.42,32669.49
2024-02-22,1.0,1.015,0.9926,0.9994,30501.44,30484.5
2024-02-23,0.9994,1.015,0.9956,1.0,26365.93,26365.09
2024-02-24,1.0,1.002,0.9809,1.0,10707.22,10708.79
2024-02-25,0.9999,1.002,0.9586,1.0,265770.75,265780.14
2024-02-26,1.0,1.008,0.9347,1.001,47961.27,47997.96
2024-02-27,1.001,1.01,0.9552,1.001,62683.92,62720.19
2024-02-28,1.001,1.027,0.9086,1.001,102181.72,102305.41
2024-02-29,1.001,1.041,0.9875,1.001,84709.08,84770.07
2024-03-01,1.001,1.014,0.9745,1.001,52747.33,52787.75
2024-03-02,1.001,1.008,0.9942,1.001,20264.53,20279.15
2024-03-03,1.001,1.002,0.9727,1.001,20301.48,20312.66
2024-03-04,1.001,1.005,0.9138,1.001,79177.16,79286.03
2024-03-05,1.001,1.087,0.9301,1.001,126873.13,127030.85
2024-03-06,1.001,1.024,0.9512,1.001,68031.77,68075.54
2024-03-07,1.001,1.019,0.9819,1.002,41800.64,41865.99
2024-03-08,1.002,1.03,0.9714,1.002,59361.92,59489.59
2024-03-09,1.002,1.005,0.9958,1.002,16947.1,16979.81
2024-03-10,1.002,1.015,0.9893,1.001,27686.99,27714.89
2024-03-11,1.001,1.011,0.9319,1.0,62709.74,62723.77
2024-03-12,1.0,1.022,0.9606,1.0,58546.01,58545.31
2024-03-13,1.0,1.008,0.9761,1.001,41314.41,41339.18
2024-03-14,1.001,1.034,0.9594,0.9996,60699.01,60676.96
2024-03-15,0.9996,1.042,0.9436,1.0,73358.94,73357.63
2024-03-16,1.0,1.073,0.992,0.9993,33956.52,33934.18
2024-03-17,0.9993,1.007,0.9435,0.9995,29362.49,29349.04
2024-03-18,0.9995,1.019,0.9848,1.0,38542.52,38541.0
2024-03-19,1.0,1.1,0.9934,0.9998,75848.91,75832.12
2024-03-20,0.9998,1.004,0.896,1.0,69671.19,69693.16
2024-03-21,1.0,1.042,0.9854,0.9999,38234.75,38229.08
2024-03-22,0.9999,1.045,0.9768,1.0,37343.35,37354.22
2024-03-23,1.0,1.031,0.9849,1.0,19360.47,19364.38
2024-03-24,1.0,1.006,0.9493,1.0,19120.87,19120.46
2024-03-25,1.0,1.019,0.9503,1.0,46100.6,46111.93
2024-03-26,1.0,1.022,0.99,1.0,32990.33,32989.45
2024-03-27,1.0,1.033,0.9844,0.9995,40450.72,40431.18
2024-03-28,0.9995,1.011,0.9729,1.0,31346.01,31348.36
2024-03-29,1.0,1.015,0.9886,1.001,17382.89,17395.42
2024-03-30,1.0,1.018,0.9951,1.001,153144.16,153224.1
2024-03-31,1.001,1.001,0.9764,1.0,10567.65,10571.56
2024-04-01,1.0,1.024,0.9773,1.0,28892.19,28905.97
2024-04-02,1.0,1.065,0.9863,1.0,48905.67,48906.59
2024-04-03,1.0,1.015,0.978,1.0,27792.87,27802.16
2024-04-04,1.0,1.012,0.9502,1.0,36673.5,36690.63
2024-04-05,1.0,1.014,0.973,1.001,32904.8,32922.22
2024-04-06,1.001,1.011,0.9795,1.0,11314.76,11317.68
2024-04-07,1.0,1.014,0.9931,1.0,13691.75,13691.45
2024-04-08,1.0,1.016,0.9642,1.0,36459.33,36460.48
2024-04-09,1.0,1.038,0.9865,0.9998,34538.71,34530.39
2024-04-10,0.9998,1.007,0.9554,1.0,37142.44,37140.99
2024-04-11,1.0,1.018,0.9936,1.0,24988.45,24995.03
2024-04-12,1.0,1.062,0.9723,1.001,49331.17,49360.5
2024-04-13,1.001,1.071,0.9557,1.002,56915.71,57014.79
2024-04-14,1.002,1.003,0.9477,1.002,40968.04,41031.0
2024-04-15,1.002,1.055,0.9827,1.0,40978.19,40992.18
2024-04-16,1.0,1.009,0.9667,1.0,35542.55,35559.22
2024-04-17,1.0,1.053,0.974,1.0,41504.19,41508.48
2024-04-18,1.0,1.011,0.9584,1.001,31452.84,31472.09
2024-04-19,1.001,1.026,0.934,1.001,46058.39,46081.55
2024-04-20,1.001,1.008,0.9723,1.001,13464.03,13471.76
2024-04-21,1.001,1.012,0.9897,1.0,13150.64,13154.04
2024-04-22,1.0,1.007,0.9659,1.001,22839.75,22852.25
2024-04-23,1.001,1.012,0.9913,1.0,17575.6,17575.57
2024-04-24,1.0,1.043,0.9886,0.9996,28785.93,28774.23
2024-04-25,0.9996,1.012,0.973,0.9998,26730.52,26725.84
2024-04-26,0.9998,1.016,0.9927,0.9996,19914.4,19907.36
2024-04-27,0.9996,1.007,0.9834,0.9996,12684.85,12679.7
2024-04-28,0.9993,1.028,0.9951,0.9997,205463.5,205401.8
2024-04-29,0.9999,1.005,0.9672,0.9997,21849.86,21843.82
2024-04-30,0.9997,1.067,0.974,0.9993,41212.82,41184.77
2024-05-01,0.9993,1.042,0.9685,0.9987,52053.76,51985.28
2024-05-02,0.9987,1.009,0.9639,1.0,29471.89,29480.12
2024-05-03,1.0,1.008,0.9357,1.001,35180.41,35202.1
2024-05-04,1.001,1.01,0.9796,1.0,16206.9,16209.81
2024-05-05,1.0,1.01,0.9829,1.0,12595.62,12600.03
2024-05-06,1.0,1.037,0.9928,1.0,24082.55,24082.74
2024-05-07,1.0,1.033,0.9993,1.0,20907.17,20908.95
2024-05-08,1.0,1.03,0.9946,0.9997,18593.4,18588.14
2024-05-09,0.9997,1.006,0.9612,1.0,18440.55,18441.78
2024-05-10,1.0,1.044,0.9898,0.9999,25390.35,25386.62
2024-05-11,0.9999,1.011,0.9942,0.9999,8298.11,8297.42
2024-05-12,0.9999,1.006,0.9857,0.9997,8214.5,8211.85
2024-05-13,0.9997,1.008,0.9654,0.9999,21250.01,21248.3
2024-05-14,0.9999,1.025,0.9922,0.9996,26392.04,26380.24
2024-05-15,0.9996,1.004,0.9262,1.001,40708.36,40730.77
2024-05-16,1.001,1.023,0.9902,1.0,24275.96,24280.95
2024-05-17,1.0,1.007,0.9717,1.0,23340.48,23351.73
2024-05-18,1.0,1.007,0.9958,1.0,8752.24,8754.06
2024-05-19,1.0,1.021,0.9941,0.9999,9725.64,9725.11
2024-05-20,0.9999,1.002,0.9249,0.9999,38260.49,38256.08
2024-05-21,1.0,1.013,0.9568,0.9998,610857.21,610755.67
2024-05-22,0.9999,1.021,0.9969,0.9994,22981.44,22967.37
2024-05-23,0.9996,1.043,0.937,0.9995,669270.47,668937.91
2024-05-24,0.9996,1.01,0.9717,0.9999,18239.62,18237.85
2024-05-25,0.9999,1.004,0.9886,1.0,5972.0,5971.93
2024-05-26,1.0,1.015,0.9752,0.9995,161510.02,161423.49
2024-05-27,0.9997,1.017,0.9826,0.9993,13110.64,13102.03
2024-05-28,0.9993,1.017,0.9825,0.999,22223.83,22201.3
2024-05-29,0.999,1.018,0.9918,0.9989,16353.37,16335.4
2024-05-30,0.9989,1.017,0.9817,0.9999,20828.64,20825.97
2024-05-31,0.9999,1.022,0.9861,0.9991,19922.04,19904.73
2024-06-01,0.999,1.004,0.9825,0.9992,97005.74,96929.73
2024-06-02,0.9992,1.014,0.9919,0.9995,123116.68,123049.6
2024-06-03,0.9996,1.021,0.9822,0.9999,22783.46,22780.56
2024-06-04,0.9999,1.008,0.9719,1.0,29746.55,29751.15
2024-06-05,1.0,1.009,0.9896,1.0,21737.62,21740.45
2024-06-06,1.0,1.012,0.9903,0.9996,16078.4,16072.43
2024-06-07,0.9996,1.037,0.9868,0.9997,28318.21,28308.77
2024-06-08,0.9997,1.003,0.9978,0.9999,5753.02,5752.63
2024-06-09,0.9999,1.003,0.9926,0.9999,5137.66,5137.2
2024-06-10,0.9999,1.009,0.9947,0.9996,12116.49,12111.21
2024-06-11,0.9996,1.033,0.9813,1.0,31800.9,31803.2
2024-06-12,1.0,1.026,0.98,0.9997,31159.85,31151.88
2024-06-13,0.9997,1.025,0.9918,0.9995,23051.5,23040.33
2024-06-14,0.9995,1.019,0.9846,0.9994,24684.72,24670.48
2024-06-15,0.9994,1.006,0.9727,0.9993,160975.62,160869.62
2024-06-16,0.9993,1.007,0.9766,0.9994,123587.85,123519.65
2024-06-17,0.9993,1.012,0.9784,0.9998,28974.78,28968.09
2024-06-18,0.9998,1.021,0.9825,0.9997,35263.17,35253.75
2024-06-19,0.9996,1.007,0.9732,0.9996,277087.04,276962.53
2024-06-20,0.9997,1.024,0.9947,0.9996,22559.77,22550.77
2024-06-21,0.9996,1.014,0.9876,0.9996,22310.94,22302.57
2024-06-22,0.9996,1.004,0.9948,0.9998,5570.5,5569.51
2024-06-23,0.9996,1.029,0.9955,0.9993,128959.72,128874.9
2024-06-24,0.9995,1.05,0.9693,0.9996,48177.24,48157.28
2024-06-25,0.9996,1.009,0.9746,0.9999,31697.13,31692.85
2024-06-26,0.9998,1.0,0.9991,0.9994,726909733.74,726643748.53
2024-06-27,0.9994,0.9995,0.9984,0.9987,865589178.2,864740408.8
2024-06-28,0.9989,1.029,0.9914,0.9982,24288.31,24245.66
2024-06-29,0.9983,0.9989,0.9981,0.9985,688807054.18,687790682.61
2024-06-30,0.9987,1.003,0.966,0.9986,12626.61,12609.08
2024-07-01,0.9986,1.014,0.9931,0.9991,25708.72,25685.02
2024-07-02,0.9991,1.017,0.989,0.9985,20510.77,20480.91
2024-07-03,0.9985,1.033,0.9861,0.9991,27365.92,27341.8
2024-07-04,0.9991,1.059,0.9943,0.9998,40351.82,40344.44
2024-07-05,0.9998,1.015,0.9452,1.0,57490.15,57505.65
2024-07-06,1.0,1.004,0.9622,1.0,18766.95,18774.0
2024-07-07,1.0,1.046,0.9977,1.0,18402.28,18403.87
2024-07-08,1.0,1.026,0.9575,0.9999,43439.51,43435.91
2024-07-09,0.9999,1.004,0.9699,1.0,29452.6,29453.14
2024-07-10,1.0,1.03,0.9902,0.9999,28064.27,28061.85
2024-07-11,0.9999,1.038,0.9953,1.0,29764.17,29768.67
2024-07-12,1.0,1.011,0.9769,1.0,27242.71,27252.69
2024-07-13,1.0,1.011,0.9761,1.001,13963.3,13970.45
2024-07-14,1.001,1.01,0.974,1.0,20080.87,20085.58
2024-07-15,1.0,1.003,0.9375,1.001,43679.34,43702.63
2024-07-16,1.001,1.005,0.9598,1.001,38850.8,38873.44
2024-07-17,1.001,1.032,0.9966,1.0,28170.64,28173.44
2024-07-18,1.0,1.018,0.9882,0.9999,21904.27,21902.01
2024-07-19,0.9999,1.012,0.9497,1.001,33756.81,33781.36
2024-07-20,1.001,1.007,0.9874,1.0,12566.25,12570.74
2024-07-21,1.0,1.003,0.966,1.0,18123.31,18128.05
2024-07-22,1.0,1.014,0.9861,1.001,26712.99,26727.69
2024-07-23,1.001,1.028,0.9929,1.0,29465.67,29467.75
2024-07-24,1.0,1.027,0.996,1.0,21576.01,21575.76
2024-07-25,0.9998,1.053,0.9722,0.9998,629226.14,629085.44
2024-07-26,0.9999,1.005,0.968,1.0,24567.97,24574.12
2024-07-27,1.0,1.022,0.9819,1.0,26420.73,26419.76
2024-07-28,1.0,1.001,0.9826,1.0,11980.7,11982.04
2024-07-29,1.0,1.049,0.9948,1.0,33524.03,33523.2
2024-07-30,1.0,1.012,0.9865,0.9999,24376.6,24372.99
2024-07-31,0.9999,1.034,0.9981,0.9998,24304.84,24300.2
2024-08-01,0.9998,1.004,0.9523,0.9991,37045.09,37013.29
2024-08-02,0.9991,1.066,0.9946,0.9988,40943.43,40895.05
2024-08-03,0.9988,1.024,0.9857,0.9996,26176.07,26165.33
2024-08-04,0.9996,1.05,0.9831,0.9996,28092.97,28081.21
2024-08-05,0.9996,1.079,0.9111,1.001,117153.32,117214.41
2024-08-06,1.001,1.019,0.9637,1.001,44255.76,44282.63
2024-08-07,1.001,1.047,0.9899,0.9999,39691.91,39688.11
2024-08-08,0.9999,1.017,0.8876,1.0,48215.66,48233.26
2024-08-09,1.0,1.015,0.9792,1.0,32998.38,33014.6
2024-08-10,1.0,1.009,0.9893,1.0,11935.68,11939.31
2024-08-11,1.0,1.053,0.9934,1.0,18214.18,18215.82
2024-08-12,1.0,1.023,0.9719,1.0,33285.38,33292.75
2024-08-13,1.0,1.017,0.9646,1.0,28787.92,28799.54
2024-08-14,1.0,1.053,0.9962,1.0,30973.89,30980.72
2024-08-15,1.0,1.04,0.9756,1.0,34692.53,34700.51
2024-08-16,1.0,1.017,0.9699,1.0,29186.89,29195.27
2024-08-17,1.0,1.004,0.9886,1.0,9691.68,9692.46
2024-08-18,1.0,1.032,1.0,1.0,13915.75,13917.94
2024-08-19,1.0,1.003,0.9729,1.0,24222.4,24232.91
2024-08-20,1.0,1.041,0.9928,1.0,31292.98,31300.64
2024-08-21,1.0,1.011,0.9616,1.0,38408.34,38419.08
2024-08-22,1.0,1.017,0.9897,1.0,28924.51,28927.51
2024-08-23,1.0,1.015,0.9424,1.001,42020.68,42052.99
2024-08-24,1.001,1.006,0.9912,1.0,15286.56,15292.6
2024-08-25,1.0,1.013,0.9938,1.001,12753.39,12761.46
2024-08-26,1.001,1.027,0.9997,1.0,27037.83,27044.42
2024-08-27,1.0,1.064,0.977,1.001,39241.27,39261.15
2024-08-28,1.001,1.02,0.9802,1.0,38043.04,38048.29
2024-08-29,1.0,1.031,0.9896,1.0,34345.83,34354.06
2024-08-30,1.0,1.013,0.9763,1.0,35023.22,35022.96
2024-08-31,1.0,1.008,0.9964,1.0,8035.77,8038.1
2024-09-01,1.0,1.031,0.9986,1.0,22352.53,22358.35
2024-09-02,1.0,1.005,0.9661,1.0,23766.29,23769.73
2024-09-03,1.0,1.041,0.9987,0.9999,26568.4,26566.7
2024-09-04,0.9999,1.01,0.9595,1.0,43027.18,43030.33
2024-09-05,1.0,1.038,0.9906,0.9998,38784.5,38775.97
2024-09-06,0.9998,1.056,0.9739,0.9999,69521.39,69511.3
2024-09-07,0.9999,1.013,0.9922,1.0,17050.67,17052.36
2024-09-08,1.0,1.008,0.9774,1.0,19159.79,19161.56
2024-09-09,1.0,1.017,0.9571,1.0,42637.41,42650.3
2024-09-10,1.0,1.007,0.9784,1.0,33391.45,33393.05
2024-09-11,1.0,1.012,0.9689,1.0,55576.26,55592.6
2024-09-12,1.0,1.008,0.9862,1.0,40914.83,40920.45
2024-09-13,1.0,1.003,0.9528,1.001,40546.37,40582.3
2024-09-14,1.001,1.011,0.9907,1.0,15042.25,15048.02
2024-09-15,1.0,1.022,0.9927,1.0,19176.34,19179.13
2024-09-16,1.0,1.017,0.9875,0.9999,33106.34,33104.32
2024-09-17,0.9999,1.017,0.9554,1.0,40712.51,40718.68
2024-09-18,1.0,1.001,0.9583,1.0,48151.29,48164.26
2024-09-19,1.0,1.015,0.9783,1.0,46829.96,46840.03
2024-09-20,1.0,1.015,0.9865,1.0,34617.55,34623.15
2024-09-21,1.0,1.004,0.9681,1.0,350291.99,350401.94
2024-09-22,1.0,1.007,0.9813,1.0,18884.06,18886.16
2024-09-23,1.0,1.021,0.9595,1.0,797788.43,797761.31
2024-09-24,1.0,1.007,0.9757,1.0,32160.64,32163.78
2024-09-25,1.0,1.026,0.9966,0.9999,23967.21,23964.14
2024-09-26,0.9999,1.011,0.9615,1.0,43302.56,43312.55
2024-09-27,1.0,1.012,0.9858,1.0,36162.6,36170.31
2024-09-28,1.0,1.006,0.9937,1.0,10383.49,10385.8
2024-09-29,1.0,1.01,0.9914,1.0,336903.96,336976.22
2024-09-30,1.0,1.036,0.9925,0.9999,42396.01,42390.64
2024-10-01,0.9999,1.054,0.9892,0.9997,67326.52,67303.34
2024-10-02,0.9997,1.029,0.9889,0.9999,55652.18,55646.71
2024-10-03,0.9999,1.012,0.9851,0.9999,50457.09,50452.49
2024-10-04,0.9999,1.006,0.9738,1.0,38904.7,38910.01
2024-10-05,1.0,1.005,0.9941,1.0,10082.43,10082.87
2024-10-06,1.0,1.002,0.984,1.0,13418.93,13418.75
2024-10-07,1.0,1.036,0.9984,0.9997,41062.64,41052.07
2024-10-08,0.9997,1.017,0.9948,0.9995,33506.88,33491.59
2024-10-09,0.9995,1.031,0.9937,0.9992,37528.72,37496.95
